customer_id,customer_name,contact_name,phone,phone_clean,email,city,state,region,region_clean,customer_since,,,,,,,,,,,,
CUST00154,Parkview Medical Center,Donna Thomas,372-742-2091,(372) 742-2091,Donna.Thomas548@parkview.com,Minneapolis,MN,North,North,2018-10-07,,,,,,,,,,,,
CUST00155,Cedar Hospital,Alexander Flores,5230837081,(523) 083-7081,Alexander.Flores455@cedar.com,Fargo,ND,North,North,2011-03-06,,,,,,,,,,,,
CUST00156,Riverside Health System,Rachel Rodriguez,353-310-6005,(353) 310-6005,Rachel.Rodriguez226@riverside.com,Sioux Falls,SD,North,North,2012-03-02,,,,,,,,,,,,
CUST00157,Valley Long-Term Care Facility,Sandra Ramirez,(155) 839-3866,(155) 839-3866,Sandra.Ramirez109@valley.com,Dallas,TX,South,South,2017-12-31,,,,,,,,,,,,
CUST00158,Valley Urgent Care Clinic,Margaret Evans,(063) 731-4950,(063) 731-4950,Margaret.Evans309@valley.com,Sioux Falls,SD,North,North,2023-06-07,,,,,,,,,,,,
CUST00159,Maple Medical Center,Helen Howard,(956) 252-5715,(956) 252-5715,Helen.Howard460@maple.com,Tampa,FL,South,South,2018-07-30,,,,,,,,,,,,
CUST00160,Southport Health System,Betty Martin,436.391.0257,(436) 391-0257,Betty.Martin385@southport.com,Milwaukee,WI,Northeast,East,2014-08-02,,,,,,,,,,,,
CUST00161,Lakeside Community Clinic,Catherine Nelson,752-450-8640,(752) 450-8640,Catherine.Nelson351@lakeside.com,New Orleans,LA,South,South,2015-06-08,,,,,,,,,,,,
CUST00162,Heritage Hospital,Matthew Miller,(396) 852-7017,(396) 852-7017,Matthew.Miller650@heritage.com,Milwaukee,WI,North,North,2013-03-05,,,,,,,,,,,,
CUST00163,Summit Hospital,Daniel Cox,3381674233,(338) 167-4233,Daniel.Cox255@summit.com,Milwaukee,WI,North,North,2016-10-19,,,,,,,,,,,,
CUST00164,Cornerstone Urgent Care Clinic,Jack Parker,(715) 662-7768,(715) 662-7768,Jack.Parker779@cornerstone.com,Seattle,WA,West,West,2013-06-30,,,,,,,,,,,,
CUST00165,Hilltop Long-Term Care Facility,Ryan Torres,149.828.2467,(149) 828-2467,Ryan.Torres385@hilltop.com,Sioux Falls,SD,North,North,2022-08-11,,,,,,,,,,,,
CUST00166,Hilltop Health System,Ronald Mitchell,7323008576,(732) 300-8576,Ronald.Mitchell394@hilltop.com,Fargo,ND,North,North,2020-12-24,,,,,,,,,,,,
CUST00167,Cornerstone Urgent Care Clinic,Alexander Mitchell,169 236 4587,(169) 236-4587,Alexander.Mitchell714@cornerstone.com,Sioux Falls,SD,North,North,2011-04-18,,,,,,,,,,,,
CUST00168,Grace Community Clinic,Justin Lee,(50) 249-7243,(050) 249-7243,Justin.Lee13@grace.com,Seattle,WA,West,West,2012-08-14,,,,,,,,,,,,
CUST00169,Cedar Long-Term Care Facility,Timothy Ramos,183 626 4488,(183) 626-4488,Timothy.Ramos316@cedar.com,Phoenix,AZ,West,West,2019-03-26,,,,,,,,,,,,
CUST00170,Cedar Long-Term Care Facility,William Turner,(524) 364-0270,(524) 364-0270,William.Turner538@cedar.com,Billings,MT,North,North,2019-05-08,,,,,,,,,,,,
CUST00171,Westfield Community Clinic,Betty Davis,223-728-1793,(223) 728-1793,Betty.Davis768@westfield.com,Seattle,WA,West,West,2014-02-05,,,,,,,,,,,,
CUST00172,Northgate Long-Term Care Facility,Patricia Howard,912.141.6141,(912) 141-6141,Patricia.Howard241@northgate.com,Boston,MA,East,East,2020-09-19,,,,,,,,,,,,
CUST00173,Maple Medical Center,Gary Stewart,090.138.0698,(090) 138-0698,Gary.Stewart776@maple.com,Minneapolis,MN,North,North,2017-07-23,,,,,,,,,,,,
CUST00174,Trinity Health System,James Collins,(553) 566-9055,(553) 566-9055,James.Collins892@trinity.com,Philadelphia,PA,East,East,2019-01-05,,,,,,,,,,,,
CUST00175,Summit Community Clinic,Katherine Adams,(843) 579-7863,(843) 579-7863,Katherine.Adams18@summit.com,Billings,MT,North,North,2024-03-19,,,,,,,,,,,,
CUST00176,Lakeside Urgent Care Clinic,Matthew Jackson,(769) 156-7164,(769) 156-7164,Matthew.Jackson891@lakeside.com,Boston,MA,East,East,2021-08-31,,,,,,,,,,,,
CUST00177,Crossroads Health System,Margaret Perez,148-727-1783,(148) 727-1783,Margaret.Perez772@crossroads.com,Milwaukee,WI,North,North,2024-10-18,,,,,,,,,,,,
CUST00178,Cedar Community Clinic,Katherine Morales,(25) 643-4712,(025) 643-4712,Katherine.Morales93@cedar.com,Sioux Falls,SD,North,North,2017-06-19,,,,,,,,,,,,
CUST00179,Southport Long-Term Care Facility,Amanda Ramos,(686) 334-1411,(686) 334-1411,Amanda.Ramos960@southport.com,Fargo,ND,North,North,2014-03-22,,,,,,,,,,,,
CUST00180,Maple Community Clinic,George Taylor,690.409.8366,(690) 409-8366,George.Taylor533@maple.com,Newark,NJ,East,East,2024-11-20,,,,,,,,,,,,
CUST00181,Cornerstone Health System,Charles Jones,875.243.7729,(875) 243-7729,Charles.Jones614@cornerstone.com,Dallas,TX,South,South,2017-03-07,,,,,,,,,,,,
CUST00182,Crossroads Urgent Care Clinic,Mark Miller,973 746 0523,(973) 746-0523,Mark.Miller946@crossroads.com,Fargo,ND,North,North,2014-01-06,,,,,,,,,,,,
CUST00183,Hilltop Long-Term Care Facility,Anna Torres,(208) 656-7566,(208) 656-7566,Anna.Torres290@hilltop.com,Portland,OR,West,West,2014-05-18,,,,,,,,,,,,
CUST00184,Heritage Community Clinic,Anthony Ramirez,904-729-2774,(904) 729-2774,Anthony.Ramirez824@heritage.com,Sacramento,CA,West,West,2014-05-22,,,,,,,,,,,,
CUST00185,Riverside Community Clinic,Christine Baker,(662) 015-7201,(662) 015-7201,Christine.Baker608@riverside.com,Hartford,CT,Northeast,East,2019-09-24,,,,,,,,,,,,
CUST00186,Grace Hospital,Mary Thomas,749.261.7647,(749) 261-7647,Mary.Thomas120@grace.com,Dallas,TX,Southeast,South,2011-11-08,,,,,,,,,,,,
CUST00187,Hilltop Pharmacy,Thomas Gonzalez,(974) 192-6764,(974) 192-6764,Thomas.Gonzalez334@hilltop.com,Dallas,TX,South,South,2011-06-05,,,,,,,,,,,,
CUST00188,Heritage Community Clinic,Christine Thomas,068 887 1898,(068) 887-1898,Christine.Thomas772@heritage.com,Birmingham,AL,South,South,2014-08-27,,,,,,,,,,,,
CUST00189,Maple Community Clinic,Pamela Allen,(087) 510-2932,(087) 510-2932,Pamela.Allen872@maple.com,New Orleans,LA,South,South,2010-10-14,,,,,,,,,,,,
CUST00190,Maple Pharmacy,Emma Morales,260-340-8487,(260) 340-8487,Emma.Morales712@maple.com,Philadelphia,PA,East,East,2017-01-07,,,,,,,,,,,,
CUST00191,Mercy Health System,Nicole Rivera,030-324-3298,(030) 324-3298,Nicole.Rivera285@mercy.com,Dallas,TX,South,South,2012-11-18,,,,,,,,,,,,
CUST00192,Beacon Community Clinic,Elizabeth Wright,462-671-4628,(462) 671-4628,Elizabeth.Wright649@beacon.com,Sacramento,CA,West,West,2024-06-24,,,,,,,,,,,,
CUST00193,Mercy Hospital,Rachel Peterson,(566) 093-1418,(566) 093-1418,Rachel.Peterson417@mercy.com,Birmingham,AL,South,South,2011-06-25,,,,,,,,,,,,
CUST00194,Cedar Urgent Care Clinic,Anna Flores,234-016-3611,(234) 016-3611,Anna.Flores603@cedar.com,Philadelphia,PA,East,East,2020-12-24,,,,,,,,,,,,
CUST00195,Crossroads Pharmacy,Frank Morgan,849 102 5625,(849) 102-5625,Frank.Morgan565@crossroads.com,Hartford,CT,East,East,2023-05-04,,,,,,,,,,,,
CUST00196,Grace Long-Term Care Facility,Ashley Cox,082 226 9405,(082) 226-9405,Ashley.Cox429@grace.com,Denver,CO,West,West,2020-04-08,,,,,,,,,,,,
CUST00197,Parkview Hospital,David Martinez,468 341 4651,(468) 341-4651,David.Martinez748@parkview.com,Boston,MA,East,East,2015-05-21,,,,,,,,,,,,
CUST00198,Valley Pharmacy,Jessica Phillips,870 682 7788,(870) 682-7788,Jessica.Phillips15@valley.com,Minneapolis,MN,North,North,2023-10-28,,,,,,,,,,,,
CUST00199,Riverside Hospital,George Moore,(389) 097-2832,(389) 097-2832,George.Moore527@riverside.com,Denver,CO,West,West,2017-12-04,,,,,,,,,,,,
CUST00200,Trinity Pharmacy,James Reed,153-814-4744,(153) 814-4744,James.Reed404@trinity.com,Phoenix,AZ,West,West,2014-11-17,,,,,,,,,,,,
CUST00201,Crossroads Urgent Care Clinic,Brian White,(705) 097-5451,(705) 097-5451,Brian.White412@crossroads.com,Sioux Falls,SD,North,North,2017-12-14,,,,,,,,,,,,
CUST00202,Maple Pharmacy,Ronald Mitchell,8826170243,(882) 617-0243,Ronald.Mitchell307@maple.com,Phoenix,AZ,West,West,2018-03-05,,,,,,,,,,,,
CUST00203,Valley Medical Center,Jennifer Moore,722.560.5313,(722) 560-5313,Jennifer.Moore405@valley.com,Albany,NY,East,East,2019-06-12,,,,,,,,,,,,
CUST00204,Union Community Clinic,Patrick Roberts,(741) 678-7256,(741) 678-7256,Patrick.Roberts135@union.com,Milwaukee,WI,North,North,2012-06-17,,,,,,,,,,,,
CUST00205,Riverside Pharmacy,Gary Hernandez,030.569.0674,(030) 569-0674,Gary.Hernandez780@riverside.com,Atlanta,GA,South,South,2019-08-15,,,,,,,,,,,,
CUST00206,Beacon Hospital,Matthew Ramos,414-363-7189,(414) 363-7189,Matthew.Ramos645@beacon.com,New Orleans,LA,South,South,2024-03-25,,,,,,,,,,,,
CUST00207,Southport Hospital,Anna Flores,4326093106,(432) 609-3106,Anna.Flores717@southport.com,Milwaukee,WI,North,North,2024-03-16,,,,,,,,,,,,
CUST00208,Southport Hospital,Kenneth Miller,860-414-5456,(860) 414-5456,Kenneth.Miller187@southport.com,Boston,MA,East,East,2010-12-01,,,,,,,,,,,,
CUST00209,Lakeside Pharmacy,Richard Johnson,(491) 624-7554,(491) 624-7554,Richard.Johnson700@lakeside.com,Newark,NJ,East,East,2022-05-18,,,,,,,,,,,,
CUST00210,Summit Long-Term Care Facility,Susan Taylor,(598) 953-4396,(598) 953-4396,Susan.Taylor645@summit.com,Philadelphia,PA,East,East,2023-07-02,,,,,,,,,,,,
CUST00211,Lakeside Pharmacy,Thomas Harris,(118) 954-7382,(118) 954-7382,Thomas.Harris429@lakeside.com,Atlanta,GA,South,South,2022-05-07,,,,,,,,,,,,
CUST00212,Eastview Community Clinic,Carolyn Taylor,161.768.8029,(161) 768-8029,Carolyn.Taylor297@eastview.com,Philadelphia,PA,East,East,2011-01-08,,,,,,,,,,,,
CUST00213,Lakeside Health System,Paul Clark,(881) 278-6866,(881) 278-6866,Paul.Clark189@lakeside.com,Birmingham,AL,South,South,2010-01-30,,,,,,,,,,,,
CUST00214,Cornerstone Hospital,Nancy Lewis,(878) 844-3448,(878) 844-3448,Nancy.Lewis47@cornerstone.com,New Orleans,LA,South,South,2021-12-19,,,,,,,,,,,,
CUST00215,Westfield Hospital,Helen Mitchell,424 033 8105,(424) 033-8105,Helen.Mitchell333@westfield.com,Milwaukee,WI,North,North,2011-11-13,,,,,,,,,,,,
CUST00216,Heritage Community Clinic,Jonathan Howard,(945) 005-3424,(945) 005-3424,Jonathan.Howard109@heritage.com,Newark,NJ,East,East,2018-07-27,,,,,,,,,,,,
CUST00217,Eastview Community Clinic,Barbara Murphy,4396273652,(439) 627-3652,Barbara.Murphy186@eastview.com,Birmingham,AL,South,South,2020-04-21,,,,,,,,,,,,
CUST00218,Valley Hospital,Elizabeth Diaz,240-422-6931,(240) 422-6931,Elizabeth.Diaz252@valley.com,New Orleans,LA,South,South,2020-03-16,,,,,,,,,,,,
CUST00219,Grace Community Clinic,David Wright,091-660-1002,(091) 660-1002,David.Wright147@grace.com,Billings,MT,North,North,2024-01-27,,,,,,,,,,,,
CUST00220,Riverside Health System,Karen Young,5132797245,(513) 279-7245,Karen.Young58@riverside.com,Minneapolis,MN,North,North,2022-03-11,,,,,,,,,,,,
CUST00221,Eastview Community Clinic,Edward Roberts,184-186-2030,(184) 186-2030,Edward.Roberts151@eastview.com,Minneapolis,MN,North,North,2017-12-04,,,,,,,,,,,,
CUST00222,Westfield Community Clinic,Jessica Campbell,172.131.4519,(172) 131-4519,Jessica.Campbell946@westfield.com,Birmingham,AL,South,South,2011-11-26,,,,,,,,,,,,
CUST00223,Beacon Pharmacy,Angela Mitchell,592.624.9451,(592) 624-9451,Angela.Mitchell956@beacon.com,Atlanta,GA,South,South,2015-12-15,,,,,,,,,,,,
CUST00224,Cedar Long-Term Care Facility,Emily Jackson,252 677 1196,(252) 677-1196,Emily.Jackson93@cedar.com,Milwaukee,WI,North,North,2017-03-31,,,,,,,,,,,,
CUST00225,Valley Hospital,Jonathan Morgan,6769523668,(676) 952-3668,Jonathan.Morgan505@valley.com,Portland,OR,West,West,2021-12-11,,,,,,,,,,,,
CUST00226,Southport Health System,Pamela Stewart,689.313.5030,(689) 313-5030,Pamela.Stewart981@southport.com,Sacramento,CA,West,West,2012-12-30,,,,,,,,,,,,
CUST00227,Lakeside Pharmacy,Sarah Thomas,247 286 3330,(247) 286-3330,Sarah.Thomas986@lakeside.com,Philadelphia,PA,East,East,2013-03-18,,,,,,,,,,,,
CUST00228,Riverside Medical Center,Elizabeth Johnson,917-920-2521,(917) 920-2521,Elizabeth.Johnson583@riverside.com,Portland,OR,Northeast,East,2019-05-05,,,,,,,,,,,,
CUST00229,Valley Hospital,John Cox,476 570 4120,(476) 570-4120,John.Cox770@valley.com,Seattle,WA,West,West,2013-11-22,,,,,,,,,,,,
CUST00230,Valley Health System,Eric Carter,(784) 984-3624,(784) 984-3624,Eric.Carter974@valley.com,Sioux Falls,SD,North,North,2012-10-22,,,,,,,,,,,,
CUST00231,Northgate Community Clinic,Deborah Diaz,(289) 177-5662,(289) 177-5662,Deborah.Diaz200@northgate.com,Denver,CO,Southeast,South,2016-01-21,,,,,,,,,,,,
CUST00232,Maple Pharmacy,Michelle Harris,(503) 428-1139,(503) 428-1139,Michelle.Harris565@maple.com,Fargo,ND,North,North,2014-07-11,,,,,,,,,,,,
CUST00233,Lakeside Community Clinic,Andrew Gomez,909.700.5140,(909) 700-5140,Andrew.Gomez513@lakeside.com,Tampa,FL,Midwest,North,2014-05-16,,,,,,,,,,,,
CUST00234,Grace Urgent Care Clinic,Nicole Jones,1568182096,(156) 818-2096,Nicole.Jones298@grace.com,Newark,NJ,East,East,2013-08-13,,,,,,,,,,,,
CUST00235,Parkview Hospital,Amanda Nguyen,332-288-9857,(332) 288-9857,Amanda.Nguyen369@parkview.com,Minneapolis,MN,North,North,2023-12-26,,,,,,,,,,,,
CUST00236,Trinity Long-Term Care Facility,Barbara Murphy,(991) 297-1024,(991) 297-1024,Barbara.Murphy97@trinity.com,Sioux Falls,SD,North,North,2020-03-14,,,,,,,,,,,,
CUST00237,Valley Urgent Care Clinic,Sarah Thomas,551 127 4747,(551) 127-4747,Sarah.Thomas996@valley.com,Newark,NJ,Midwest,North,2022-10-04,,,,,,,,,,,,
CUST00238,Lakeside Medical Center,Cynthia King,(927) 589-5516,(927) 589-5516,Cynthia.King899@lakeside.com,Philadelphia,PA,East,East,2010-12-16,,,,,,,,,,,,
CUST00239,Lakeside Health System,Kathleen Reyes,462.961.3671,(462) 961-3671,Kathleen.Reyes658@lakeside.com,New Orleans,LA,Northeast,East,2022-01-01,,,,,,,,,,,,
CUST00240,Parkview Long-Term Care Facility,Margaret Stewart,1663651559,(166) 365-1559,Margaret.Stewart118@parkview.com,Minneapolis,MN,North,North,2016-03-30,,,,,,,,,,,,
CUST00241,Lakeside Medical Center,Michael Ramirez,359-096-0567,(359) 096-0567,Michael.Ramirez889@lakeside.com,Birmingham,AL,South,South,2010-07-07,,,,,,,,,,,,
CUST00242,Trinity Long-Term Care Facility,Debra King,121-461-4768,(121) 461-4768,Debra.King189@trinity.com,Philadelphia,PA,East,East,2011-03-17,,,,,,,,,,,,
CUST00243,Trinity Pharmacy,Pamela Kim,(567) 782-6596,(567) 782-6596,Pamela.Kim204@trinity.com,Philadelphia,PA,East,East,2011-09-30,,,,,,,,,,,,
CUST00244,Cornerstone Community Clinic,Patrick Smith,(502) 727-5164,(502) 727-5164,Patrick.Smith462@cornerstone.com,Tampa,FL,South,South,2012-10-26,,,,,,,,,,,,
CUST00245,Parkview Community Clinic,Emma Johnson,368 296 3533,(368) 296-3533,Emma.Johnson380@parkview.com,Minneapolis,MN,North,North,2018-02-28,,,,,,,,,,,,
CUST00246,Westfield Pharmacy,Joseph Thompson,177.665.5868,(177) 665-5868,Joseph.Thompson470@westfield.com,Hartford,CT,East,East,2019-08-11,,,,,,,,,,,,
CUST00247,Valley Urgent Care Clinic,Susan Murphy,4649111109,(464) 911-1109,Susan.Murphy768@valley.com,New Orleans,LA,South,South,2023-12-29,,,,,,,,,,,,
CUST00248,Maple Health System,Jessica Hall,0463378613,(046) 337-8613,Jessica.Hall991@maple.com,Denver,CO,West,West,2020-05-28,,,,,,,,,,,,
CUST00249,Grace Medical Center,Patricia Martin,(844) 446-3060,(844) 446-3060,Patricia.Martin810@grace.com,Fargo,ND,North,North,2018-05-26,,,,,,,,,,,,
CUST00250,Crossroads Long-Term Care Facility,Thomas Roberts,9638639609,(963) 863-9609,Thomas.Roberts746@crossroads.com,Philadelphia,PA,East,East,2013-11-24,,,,,,,,,,,,
CUST00251,Union Medical Center,Barbara Brown,(281) 964-8253,(281) 964-8253,Barbara.Brown448@union.com,Birmingham,AL,South,South,2010-04-05,,,,,,,,,,,,
CUST00252,Cornerstone Community Clinic,Mark Hill,819 602 7523,(819) 602-7523,Mark.Hill199@cornerstone.com,Dallas,TX,South,South,2022-01-04,,,,,,,,,,,,
CUST00253,Southport Long-Term Care Facility,Charles Torres,(412) 091-1791,(412) 091-1791,Charles.Torres269@southport.com,Portland,OR,West,West,2014-01-19,,,,,,,,,,,,
CUST00254,Cedar Pharmacy,Sharon Carter,361 706 1713,(361) 706-1713,Sharon.Carter912@cedar.com,Portland,OR,West,West,2017-01-12,,,,,,,,,,,,
CUST00255,Parkview Community Clinic,James Lee,(299) 015-5799,(299) 015-5799,James.Lee535@parkview.com,Atlanta,GA,South,South,2015-09-16,,,,,,,,,,,,
CUST00256,Northgate Pharmacy,Alexander Taylor,235 130 5231,(235) 130-5231,Alexander.Taylor275@northgate.com,Billings,MT,Midwest,North,2016-02-20,,,,,,,,,,,,
CUST00257,Northgate Medical Center,Janet Scott,477 686 3423,(477) 686-3423,Janet.Scott985@northgate.com,Fargo,ND,North,North,2018-10-24,,,,,,,,,,,,
CUST00258,Cornerstone Pharmacy,Edward Sanchez,7676945919,(767) 694-5919,Edward.Sanchez581@cornerstone.com,Newark,NJ,East,East,2017-12-01,,,,,,,,,,,,
CUST00259,Cedar Urgent Care Clinic,Lisa Adams,(849) 649-8560,(849) 649-8560,Lisa.Adams440@cedar.com,Seattle,WA,West,West,2014-03-04,,,,,,,,,,,,
CUST00260,Southport Urgent Care Clinic,Carol Robinson,(525) 105-0537,(525) 105-0537,Carol.Robinson576@southport.com,Milwaukee,WI,North,North,2011-06-27,,,,,,,,,,,,
CUST00261,Westfield Medical Center,Michael Murphy,849-196-6553,(849) 196-6553,Michael.Murphy511@westfield.com,New Orleans,LA,South,South,2011-01-19,,,,,,,,,,,,
CUST00262,Trinity Urgent Care Clinic,Kathleen Torres,(959) 639-0409,(959) 639-0409,Kathleen.Torres135@trinity.com,Minneapolis,MN,North,North,2019-01-13,,,,,,,,,,,,
CUST00263,Heritage Pharmacy,Kenneth Murphy,(171) 644-5561,(171) 644-5561,Kenneth.Murphy628@heritage.com,Fargo,ND,North,North,2011-01-21,,,,,,,,,,,,
CUST00264,Westfield Medical Center,Alexander Parker,159.103.0021,(159) 103-0021,Alexander.Parker232@westfield.com,Phoenix,AZ,West,West,2013-10-26,,,,,,,,,,,,
CUST00265,Northgate Pharmacy,Paul Perez,0401041459,(040) 104-1459,Paul.Perez948@northgate.com,Hartford,CT,East,East,2013-02-02,,,,,,,,,,,,
CUST00266,Parkview Health System,Gary Scott,296 718 8397,(296) 718-8397,Gary.Scott330@parkview.com,Milwaukee,WI,North,North,2020-10-29,,,,,,,,,,,,
CUST00267,Cedar Hospital,Margaret Reyes,583 311 7030,(583) 311-7030,Margaret.Reyes839@cedar.com,Philadelphia,PA,East,East,2018-08-21,,,,,,,,,,,,
CUST00268,Hilltop Hospital,George Roberts,988-547-2812,(988) 547-2812,George.Roberts999@hilltop.com,Fargo,ND,North,North,2020-02-24,,,,,,,,,,,,
CUST00269,Beacon Long-Term Care Facility,Robert Collins,462-491-2711,(462) 491-2711,Robert.Collins192@beacon.com,Birmingham,AL,South,South,2015-12-26,,,,,,,,,,,,
CUST00270,Hilltop Pharmacy,Michael Cruz,815.632.6868,(815) 632-6868,Michael.Cruz280@hilltop.com,Portland,OR,West,West,2018-04-18,,,,,,,,,,,,
CUST00271,Lakeside Pharmacy,Rachel Miller,(362) 948-9786,(362) 948-9786,Rachel.Miller662@lakeside.com,Phoenix,AZ,West,West,2015-08-02,,,,,,,,,,,,
CUST00272,Southport Pharmacy,Ronald Gonzalez,9431814396,(943) 181-4396,Ronald.Gonzalez226@southport.com,Minneapolis,MN,North,North,2016-01-07,,,,,,,,,,,,
CUST00273,Northgate Medical Center,Donald Perez,494 012 8974,(494) 012-8974,Donald.Perez323@northgate.com,Atlanta,GA,South,South,2011-07-23,,,,,,,,,,,,
CUST00274,Valley Hospital,Melissa Stewart,(76) 502-4120,(076) 502-4120,Melissa.Stewart598@valley.com,Boston,MA,East,East,2010-01-09,,,,,,,,,,,,
CUST00275,Southport Medical Center,Kevin Edwards,943 882 2114,(943) 882-2114,Kevin.Edwards503@southport.com,Sacramento,CA,Northeast,East,2017-11-13,,,,,,,,,,,,
CUST00276,Eastview Health System,Katherine Williams,054 589 7148,(054) 589-7148,Katherine.Williams152@eastview.com,Portland,OR,West,West,2019-03-16,,,,,,,,,,,,
CUST00277,Southport Long-Term Care Facility,Frank Cooper,396 531 3614,(396) 531-3614,Frank.Cooper921@southport.com,Tampa,FL,South,South,2020-01-29,,,,,,,,,,,,
CUST00278,Valley Health System,Jessica Parker,(696) 443-0985,(696) 443-0985,Jessica.Parker815@valley.com,Philadelphia,PA,East,East,2020-03-16,,,,,,,,,,,,
CUST00279,Mercy Health System,Andrew Rodriguez,7272849824,(727) 284-9824,Andrew.Rodriguez819@mercy.com,Albany,NY,East,East,2016-08-11,,,,,,,,,,,,
CUST00280,Parkview Pharmacy,Sarah Hall,910.740.6500,(910) 740-6500,Sarah.Hall900@parkview.com,Milwaukee,WI,North,North,2016-05-09,,,,,,,,,,,,
CUST00281,Crossroads Long-Term Care Facility,Frank Roberts,236-914-3075,(236) 914-3075,Frank.Roberts433@crossroads.com,Dallas,TX,South,South,2018-12-14,,,,,,,,,,,,
CUST00282,Eastview Pharmacy,Joshua Flores,965-923-4268,(965) 923-4268,Joshua.Flores88@eastview.com,Hartford,CT,East,East,2016-09-01,,,,,,,,,,,,
CUST00283,Parkview Health System,Kathleen Turner,6128758575,(612) 875-8575,Kathleen.Turner985@parkview.com,Birmingham,AL,South,South,2019-03-15,,,,,,,,,,,,
CUST00284,Riverside Medical Center,Michael Gomez,943.985.2989,(943) 985-2989,Michael.Gomez129@riverside.com,Sioux Falls,SD,Northeast,East,2019-01-14,,,,,,,,,,,,
CUST00285,Riverside Community Clinic,Alexander Nelson,0104159149,(010) 415-9149,Alexander.Nelson886@riverside.com,Denver,CO,West,West,2011-05-14,,,,,,,,,,,,
CUST00286,Cornerstone Pharmacy,Betty Anderson,872 324 4079,(872) 324-4079,Betty.Anderson69@cornerstone.com,Milwaukee,WI,North,North,2010-01-01,,,,,,,,,,,,
CUST00287,Beacon Hospital,Lisa Walker,1708760146,(170) 876-0146,Lisa.Walker862@beacon.com,Billings,MT,Northeast,East,2022-04-06,,,,,,,,,,,,
CUST00288,Beacon Urgent Care Clinic,Donna Nguyen,2022328837,(202) 232-8837,Donna.Nguyen684@beacon.com,Denver,CO,West,West,2012-03-30,,,,,,,,,,,,
CUST00289,Hilltop Health System,Mary Howard,1766204719,(176) 620-4719,Mary.Howard311@hilltop.com,Philadelphia,PA,East,East,2010-10-07,,,,,,,,,,,,
CUST00290,Beacon Community Clinic,Brian Ortiz,527-740-2588,(527) 740-2588,Brian.Ortiz400@beacon.com,Sacramento,CA,West,West,2021-07-04,,,,,,,,,,,,
CUST00291,Valley Pharmacy,Helen White,9572446176,(957) 244-6176,Helen.White590@valley.com,Tampa,FL,South,South,2021-05-16,,,,,,,,,,,,
CUST00292,Crossroads Long-Term Care Facility,Richard Wilson,995-996-1002,(995) 996-1002,Richard.Wilson512@crossroads.com,Newark,NJ,East,East,2020-09-07,,,,,,,,,,,,
CUST00293,Southport Urgent Care Clinic,Deborah Cox,2661094101,(266) 109-4101,Deborah.Cox647@southport.com,Dallas,TX,South,South,2010-08-30,,,,,,,,,,,,
CUST00294,Union Hospital,Christopher Parker,983 347 7433,(983) 347-7433,Christopher.Parker834@union.com,Sioux Falls,SD,North,North,2021-11-08,,,,,,,,,,,,
CUST00295,Northgate Long-Term Care Facility,Lisa Ortiz,130.205.6981,(130) 205-6981,Lisa.Ortiz509@northgate.com,Billings,MT,Midwest,North,2014-04-07,,,,,,,,,,,,
